,ID,Nome,Gênero,Categoria,Idade,Altura,Peso,T1,T2,T3,Resultado
16,23466,Daniel Abranches,M,C,38,1.7414883085319748,68.91242892966488,1.109235593528047,9.473281028007667,8.8566171151651,Condicional
17,5436,Alana Brito,F,D,25,1.6813929403177048,81.82664805508443,1.7688848374092272,17.51246108605418,7.858813674485469,Reprovado
18,34733,Felipe Asafe Martins,M,C,28,2.043921511338406,98.02244219486275,1.2410067002532041,14.130734317611317,11.46106354795618,Reprovado
19,78344,Joaquim Pinheiro,M,C,34,1.8453639330737668,69.13864621006118,0.43072754880743375,4.062970731619151,2.5824486263616495,Aprovado
20,57049,Lavínia Melissa Albuquerque,F,D,28,1.5950965399141759,58.370821049745224,0.594746024227674,7.113982962901798,7.079922977306818,Aprovado
21,65363,Caio Magalhães,M,A,36,1.9420846501634839,99.41903595041857,1.1371642668761197,11.159609390122808,7.101303812465852,Condicional
22,92793,Liam Silva,M,A,25,1.8189466289864984,71.50877506571126,1.0721252266218029,10.796278131743462,6.82177661859724,Aprovado
23,65439,Ísis Ayla Campos,F,D,31,1.870696765133582,80.53907560726515,1.9218272591697123,18.067881263474842,7.981249153529069,Reprovado
24,12475,Liam Antônio Borges,M,A,25,1.836841368477285,77.94017764574347,0.5143496152954283,4.148297842025335,3.22953745744587,Aprovado
25,19625,Luiz Miguel Augusto Sousa,M,C,31,1.775802938113833,76.41244261077223,1.2094606697554746,11.016967858210815,7.35471238188896,Condicional
26,80917,Isabella Abelho e Gonçalves,F,A,26,1.6849236700668584,79.11852841914836,1.065615859268111,10.3431455378949,7.161648274963195,Aprovado
27,28609,Rael Abranches,M,A,33,1.8633168903383506,90.81169590122545,1.3129492213717218,12.810987733952782,10.153781775358144,Condicional
28,15218,Yuri Andrade,M,B,40,2.069195629315606,96.90195229599908,0.9789331897438658,10.444367204338441,6.595240658228058,Condicional
29,89610,Miguel da Silva,M,C,38,1.8694817142612046,89.51275549745381,0.5326934144915961,3.1080565051356417,5.145613742934093,Aprovado
30,5409,Thales Arthur Alves,M,C,40,1.8941138161365079,83.89773788924434,1.7219443640749068,17.519316141738035,7.943577594830094,Reprovado
31,2287,Matteo Campos Campos,M,A,36,1.8474780790841696,79.82046212928928,1.0557755156210604,9.204304069225984,9.140208855027899,Condicional
32,55326,Isabella Silva,F,B,31,1.566862641462614,59.108584581288554,0.8745452982440143,7.229229162541242,9.294735450926815,Condicional
33,86210,Luan Brito,M,B,36,1.6945814909010113,78.60831868647588,0.2075297752875218,3.1484190520928363,2.046780410590987,Aprovado
34,7514,Léonovo Liam Fernandes Sousa,M,A,26,1.9928051874850945,93.95679422634953,0.5639567071565674,5.822845332014345,4.456838281594331,Aprovado
35,42865,Maria Alice Campos,F,D,28,1.5445880289157066,51.710858703314784,1.3348360710078095,14.458782447663644,11.620355032274725,Reprovado
36,54688,Eva Andrade Ramos,F,D,49,1.5667126803538753,58.123198699563424,0.9340407758400484,8.2142103990635,9.911923452865066,Condicional
37,98322,Melina Maria Ísis Vieira,F,A,25,1.7116091715817372,70.14400581364653,0.47087783373089387,4.794506039516614,2.543427018010909,Aprovado
38,26693,Davi Albuquerque Vieira,M,D,21,1.8255228406699149,97.06323563138851,0.8811300936984383,8.488036259055605,9.325848494338464,Condicional
39,62374,Arthur Miguel Neves e Magalhães Almeida,M,C,20,1.7604454401999208,68.10159807219529,1.497060821594404,15.235435320990325,10.883105037328331,Reprovado
40,5477,Ryan Thales Santos,M,A,39,1.7030454253705487,65.88001814406883,1.2214180384730564,12.63259600223176,9.528211128420327,Condicional
41,57742,Arthur Miguel Carneiro,M,C,35,1.7310353067885897,75.60959501920932,1.2552332562913386,12.896545607940302,10.154634946365936,Reprovado
42,4895,Pedro Henrique Silva,M,A,27,2.033086384742412,83.35542351298356,0.6798947820043251,6.039906586147109,5.805339880316183,Aprovado
43,3774,Diana Beatriz Bandeira,F,D,29,1.6807706325392728,62.79882037644091,0.706104041403114,9.19814765726635,6.938133401402966,Condicional
44,27947,Emanuel Almeida,M,C,24,1.9654223046224957,107.9891190025996,0.7271055807318585,6.8608553781977815,7.739247079629715,Condicional
45,13280,Israel Almeida Almeida,M,C,29,1.8629527563780728,70.49783830581087,0.8002469058708197,7.339317290717399,8.916196891910792,Condicional
46,55072,Kauê da Costa,M,A,25,1.8240340962836612,72.53713267913724,1.616742992882497,16.135059422711457,9.16098727084944,Condicional
47,52392,Yuri Neves,M,D,30,1.8808543050672004,87.01479183774191,0.6730584186895782,5.947722320552122,5.575390570125124,Aprovado
48,6466,Melissa Martins,F,C,27,1.497399315198209,51.045132784114585,0.5303228216813054,5.135274079979618,3.2343010523850175,Aprovado
49,53896,Isabelly Abranches e Alves Carneiro,F,A,30,1.8116205787307962,84.6881708408313,0.495128234932408,5.92028735413841,4.04147503032193,Aprovado
50,77939,João Gabriel Figueiredo,M,C,30,1.7284045316750685,80.56362427048913,0.7041859377597486,6.2051236834961365,6.318171420274166,Aprovado
51,50781,Rael Brito,M,C,24,1.7212173072187784,64.12832316854116,0.5421808206936377,3.7416312695924683,4.030704075751132,Aprovado
52,95977,Léonovo João Vitor Campos Fernandes,M,D,24,1.8162929801012224,75.45288986495386,1.5387391753958368,13.340973162140747,11.393726278967556,Reprovado
53,99209,Joaquim Bernardo Martins Figueiredo,M,C,32,1.777502744937797,70.38988147241407,2.0835969780753576,20.181584283997296,10.656998915912405,Reprovado
54,69886,Sarah Lavínia Vale da Costa,F,B,38,1.563724939746403,58.681617852820295,1.3931176906144487,14.659712912800202,11.57566899499178,Reprovado
55,93541,Maria Ísis Maria Luiza Oliveira,F,C,27,1.5178422565433975,49.051832851141555,0.8849251731073955,8.203299726561745,9.617888616745901,Condicional
56,41000,José Miguel Almeida,M,D,27,2.021635212134245,115.38724171290838,0.4516994737502822,5.16882853920203,2.5696969829218093,Aprovado
57,24647,Aurora Olívia Abelho,F,A,27,1.5935744919820314,57.03285378920906,0.5188032244511427,4.70002318626674,2.9585648857451554,Aprovado
58,35076,Gustavo Martins,M,C,27,1.6908416801551418,58.27911376942788,1.2884324792659043,13.721637558420188,11.433800413201977,Reprovado
59,56055,João Ferreira,M,A,30,1.8018815701307314,68.7010902923192,2.3392495536185782,22.906082774421694,5.604820815910701,Reprovado
60,3919,Levi Vale,M,D,25,1.6592034681679153,56.54237293699419,0.7726680088078255,7.422553045604781,8.797220078184656,Condicional
61,62241,Josué Thales Garcia Vale,M,A,35,2.007982728292534,111.26276506183534,1.3894046637640614,13.777024625546916,11.707629273279107,Condicional
62,47345,Apollo Leonardo Carneiro,M,A,37,1.8263014774984048,68.84592290376696,0.7382105420366564,7.8427923304563025,8.729528543810698,Aprovado
63,76023,Samuel Gama Borges,M,B,27,1.7237502253093815,108.98854500808997,1.7394514677804866,17.608333191860535,7.965753158811927,Reprovado
64,48030,Daniel Arthur Miguel Magalhães,M,C,34,1.7541055282209048,79.80207119183432,1.0907441624681906,9.851341310948492,8.042219232005966,Condicional
65,45766,Davi Luiz Borges,M,A,31,1.7859736694157895,93.84789737418744,0.9262309856116409,9.812201746306698,7.23800129244312,Aprovado
66,90283,Melina Campos,F,B,30,1.661870066948052,78.28815611493464,1.5829425657765732,17.22695991597788,8.001944960269277,Reprovado
67,67992,Eloá Maria Eduarda Fernandes,F,B,26,1.6904233216574385,65.35473079544217,1.1179375600830175,11.732481069210701,7.510898111226363,Reprovado
68,22197,Léonovo Caldas,M,D,29,1.711694187120675,60.04461659875949,1.0309381070173298,11.94682598265048,7.416486698849325,Condicional
69,74975,Louise Luísa Madruga,F,B,29,1.6107628094629367,64.1762969981022,0.5663237718736109,6.78278971585015,6.323490566044237,Condicional
70,5655,Cauã Silveira,M,D,42,2.0179524451168627,98.78523379732606,0.9741297215634137,9.757151076617856,7.619557659455717,Condicional
71,12740,João Pedro Pais,M,B,25,1.724068433702387,74.86257056041529,0.6577087228326917,6.435487874410128,6.416480422184035,Aprovado
72,94680,Noah Amaral,M,A,31,1.7155937932844525,75.04497255408067,0.37750535643939775,1.9139375410050383,5.569431227336452,Aprovado
73,19821,Davi Lucas Matheus Bandeira Alves,M,A,30,1.9723025903176759,109.00171536300623,2.3629506192650593,23.9589311566891,5.178672914538664,Reprovado
74,78369,Alice Olívia Caldas,F,D,25,1.6044473021037027,59.489401702807186,0.28948859756903356,2.5056423611572303,4.042505994749775,Aprovado
75,64360,Estevão Eduardo Sousa,M,B,41,1.938143577073376,127.11522742297117,1.0328496782928693,9.548005913134855,8.341793109676178,Condicional
76,23615,Hadassa Almeida Oliveira,F,A,24,1.502757210627902,55.42052726904289,0.8920905260711764,8.821666718197209,8.918273619489248,Aprovado
77,6163,Zoe Amaral Brito,F,C,34,1.6626214707903433,71.38976160984241,1.691130973944515,18.215980630197667,8.743625348914634,Reprovado
78,68765,Nicolas Aguiar,M,B,25,1.806703848101139,86.41510557617141,0.9279585955460992,8.113829752951936,9.936836529986376,Condicional
79,90645,Luan Israel Silva Jesus,M,D,35,1.7484586481650386,63.16014636243092,1.2807564768949704,13.742072473658046,11.428245212600265,Reprovado
80,81732,João Miguel Arthur Miguel Amaral,M,B,26,1.8136659734405292,72.87593428813256,0.5523994176367395,5.951138157578977,4.595354770848432,Aprovado
81,15798,Júlia Figueiredo,F,A,37,1.6668386080551572,82.00754873928838,0.8362356331838782,9.579752163974696,7.112543526898628,Aprovado
82,40102,Luiz Miguel Bryan Campos,M,B,39,1.8086828085817255,63.90191885937789,0.16049013149890756,1.0754195394085517,3.357599909350396,Aprovado
83,27217,Arthur Luan Almeida Neves,M,A,33,2.075390164317455,82.37866172440481,1.207370805802149,11.400185240250638,7.508334883554234,Condicional
84,50837,Davi Lucas Felipe Silva,M,D,34,1.721989191708469,52.897312539951216,1.7813555362377587,17.594726590969433,7.878149204499419,Reprovado
85,56265,José Miguel Ryan Alves e Borges,M,A,23,1.7097262116992638,86.45449715072422,0.6493877761453184,6.554106115091774,6.582226651275493,Aprovado
86,21109,José Pedro Borges,M,C,34,1.8516671893394328,71.80862223076224,1.4222808012183197,15.15302106585336,10.943706608522952,Reprovado
87,29512,Vicente Raul Santos da Silva,M,B,34,2.0000783956867987,95.71864711038067,0.8287495356284488,9.3841711975107,7.452060072396609,Condicional
88,68469,Martin Medeiros Vale,M,C,26,1.9325145616808712,111.38376612914321,1.3762019440420659,11.988922719538929,8.719487011437774,Condicional
89,9053,Louise Silveira,F,D,29,1.517076608620818,55.864606036278836,1.0213596079568124,11.933022234321994,7.3444939998147944,Condicional
90,43827,Martin Mathias Almeida e Borges,M,A,39,1.6363612564050702,56.41209964860037,0.3416935294245519,3.815446811889804,2.102827278938876,Aprovado
91,33458,Aylla Sophia Vieira Santos,F,B,44,1.5578484583582468,59.489628119070595,0.8226230977107022,8.267236911941144,9.160965215191855,Condicional
92,65527,Bella Melinda Ramos Borges,F,A,44,1.531158172754366,50.20227655750037,1.8889895829187857,19.821079297789534,11.149513936229647,Reprovado
93,55674,Lavínia Magalhães,F,A,28,1.6277308369464916,62.31662867946613,0.5414946392507098,4.479688273936338,3.2080795305727223,Aprovado
94,68867,Helena Alves,F,A,41,1.6782252226235057,59.5880374397093,0.9749865380891467,8.622861567056805,9.71432321132267,Condicional
95,41881,Cecília Valentina Ramos,F,B,37,1.458516478995857,45.12650774643147,0.14368079089883823,0.18918734187168096,1.8079909895712136,Aprovado
96,24724,Luara Aylla Sophia Gomes,F,D,29,1.5147736887604701,57.432496512006225,0.6087068215919713,4.088980037135432,4.094284271474844,Aprovado
97,25234,Kauê Yuri Santos,M,C,38,1.69560386414999,92.64642832203629,1.2804550184542953,12.375948014066758,9.202914471462112,Reprovado
98,94944,Bernardo Ferreira,M,B,30,1.7252443422107355,67.4315250060032,0.24904905565334295,1.4392811599690962,4.447553333921314,Aprovado
99,89836,Enzo Gonçalves Carneiro,M,B,28,1.889475241096996,73.20602427871432,1.455126396137449,15.772579690960455,9.804033956545917,Reprovado
100,58076,Ana Beatriz Maria Valentina Amaral,F,B,32,1.561775567033946,58.34520184485594,0.6394585164994253,6.64737119553649,6.679987712630506,Condicional
101,69727,Thomas Gama Campos,M,D,35,1.8904354715122533,68.37673745947467,0.9885298368273657,8.672130170643948,9.719331571620142,Condicional
102,71812,Chloe Ana Luiza Ramos,F,D,31,1.5171359518128207,51.43423131575169,0.6422482083074825,5.873080276319383,5.192560785908554,Aprovado
103,44580,Enzo Gabriel da Costa,M,A,32,1.7811762412158574,71.98295220699508,0.758371409246603,7.298229778716617,8.576408737914328,Aprovado
104,91703,Daniel Santos Pais,M,C,35,1.768654987718588,95.50180054421232,1.3809295564338668,13.712354302164751,11.642525819645062,Reprovado
105,22594,Pedro Fernandes,M,A,36,1.8800048292050902,77.42962379911391,0.9386979514109847,10.599759464002704,6.222529419748505,Aprovado
106,29051,Ayla Vale,F,D,28,1.5770909201630983,65.11310475134101,0.4777236995557642,5.844751080601785,3.7485445250229423,Aprovado
107,95262,Maria Eduarda Abranches,F,A,28,1.6212297064119705,57.840998606795196,0.8063017641440238,6.9772944603908105,8.496724928098308,Aprovado
108,98521,Miguel Antônio Magalhães,M,D,24,2.0000718540580453,85.47137558823094,0.6893486690309814,6.6790597850598274,7.131577471536241,Aprovado
109,5410,Pietro Thales Ramos,M,C,27,1.8804195360948268,83.90374681271116,1.8737940102219688,19.230010721184,10.287148795290909,Reprovado
110,70651,Dom Lucca Campos,M,D,25,1.672560053066084,73.63853219828837,0.4565887505840506,6.042936422711606,3.932999973095567,Aprovado
111,29725,Leonardo Eduardo Oliveira Vieira,M,A,25,1.907187563170801,91.3250710401702,1.0675757771592373,11.834557829495099,7.4239012382047935,Condicional
112,89792,Serena Sophia Vale,F,D,44,1.5598030242565355,58.487616776669576,0.9885843239875844,10.081634186199377,7.1312232027739535,Condicional
113,19254,Bella Bianca Oliveira Fernandes,F,B,38,1.5828232482457463,66.95558498989297,0.5880619715676065,5.715666325985818,4.472412688491829,Aprovado
114,95717,Bianca Almeida,F,A,25,1.6505634340888435,63.690546309977094,0.7933047569269613,7.358212028522631,8.885959993018282,Aprovado
115,88107,Thiago Amaral,M,D,39,1.862532749786354,86.8919999383063,1.9988252677814569,17.91935166795841,7.494372536180119,Reprovado
116,12575,Maria Elisa Gama,F,C,28,1.6279040277006651,70.58200792186358,1.6087455563487647,16.893922779084036,8.13908073260685,Reprovado
117,1757,Asafe Gama Vieira,M,B,37,1.8728204490139417,88.13109109171182,1.0360911365989143,10.621455682206463,6.742528798093462,Condicional
118,76202,Pérola Pinheiro e Borges,F,D,34,1.5208856178368644,67.92843847527391,1.0870229573167953,12.213754600677358,8.161753401761683,Condicional
119,27377,Catarina Vieira,F,D,27,1.6642665542944732,70.09958950580588,0.3513979817411264,3.966839222415544,1.9726768367470717,Aprovado
120,76040,Lívia Jesus Martins,F,D,30,1.6686115401208588,65.65162515271177,0.5954785132711209,6.974485927921331,6.884129187826685,Aprovado
121,97871,Lívia Elisa Jesus,F,C,24,1.532028819972311,50.984888698349906,1.3206627791059664,11.425692759523429,7.870961016844069,Condicional
122,70381,Mariah Oliveira,F,C,28,1.5076333055327409,61.01716119677622,1.288355086374372,12.585098941224986,9.641233710347745,Reprovado
123,14205,Eduardo Guilherme Neves Garcia,M,A,45,1.7285657298034658,80.39103090789376,0.6305497430290461,6.713763087096011,6.730680593795633,Aprovado
124,11417,Théo Gama Abelho,M,A,35,1.857320003475842,66.55785095680108,0.23941654709952548,2.6455491721089404,3.323257807488437,Aprovado
125,56140,Isabella Maria Flor Aguiar Albuquerque,F,B,33,1.86236587075382,83.7953508905328,0.9541497790744397,9.347489224611731,8.312647126318225,Condicional
126,84889,Maria Heloísa Helena Martins,F,A,31,1.7983538723110835,89.1786254725578,1.419746335181895,14.619655747231143,11.657822037391135,Condicional
127,46861,Henry Rafael Vieira,M,C,35,1.747007617514607,68.61634203777693,0.5214407127642613,3.3541736325961695,4.559332039091845,Aprovado
128,16144,Davi Luiz Leonardo Sousa,M,C,38,2.017168184588116,99.17842693199718,1.7110402868599883,17.939038148182465,8.322176407898125,Reprovado
129,21493,Anthony Garcia,M,A,29,1.707186862564928,52.844052204929326,0.9765566632365653,9.404736230685478,8.325825123321854,Aprovado
130,72975,Dom Murilo Fernandes e Brito,M,A,38,1.7362608862130064,67.91178504626738,1.4133336330710344,13.30140129107505,11.217503266331725,Condicional
131,79668,Thiago Thales Silveira Madruga,M,C,31,1.7411109405808896,78.28784583271481,1.6900340341175963,18.307056737909193,8.896440120699763,Reprovado
132,13545,Anthony Josué Figueiredo Bandeira,M,B,32,1.700354509102195,105.70899971084182,1.4573786680388627,15.296383548995086,10.73586633655851,Reprovado
133,21975,Pedro Henrique Martins,M,B,34,1.724996506291119,78.33643443555265,1.1311328723139131,14.390770975164632,10.984978557447846,Reprovado
134,48449,Emanuel Pedro Henrique Santos e Bandeira Albuquerque,M,B,23,1.7580424851333656,79.76164251027501,0.6785438679347651,4.736846518655861,4.2771992336463285,Aprovado
135,86818,João Guilherme Dom Almeida,M,A,41,1.6966288326051329,64.84561597256906,0.5902900321795812,6.062226365170792,5.127689287136528,Aprovado
136,60255,Bernardo Campos Silva,M,D,28,2.0214498766931004,89.50671571512338,0.6850877948616183,7.0639121579016075,7.735001913706409,Condicional
137,93467,José Pedro Kauê Vale,M,B,38,1.7895608380969599,64.93721907629633,0.4451989796593194,4.538582672147571,2.3365073919349904,Aprovado
138,70513,Felipe Madruga Silveira,M,D,33,1.649505007607209,57.12236136547891,1.2171335265565582,13.181924486765991,10.535926125379623,Reprovado
139,37677,Cecília Albuquerque,F,A,30,1.4715805159351734,57.152819905226515,0.39590093360859846,5.050464686815202,1.9696066180361456,Aprovado
140,53638,Augusto Garcia,M,A,43,1.714453813841235,81.50660972953753,1.367547555467951,13.109697930421403,10.828133773427695,Condicional
141,12796,José Pedro da Silva,M,C,23,1.7041036559558145,63.85919164401147,0.7580589042671183,8.750851262626947,8.123249765765964,Condicional
142,43923,Ana Clara Aguiar Gama,F,D,31,1.662259300451472,66.84563870007055,0.2955154356260911,4.143772656925652,1.227036123529999,Aprovado
143,89220,Anthony Andrade Almeida,M,C,31,1.7613506893639874,68.1686088730806,1.7221787038277412,18.09906790239923,8.521644020035605,Reprovado
144,73243,Mariah Silveira,F,A,32,1.5376928005994168,54.83221963583596,0.684688934933391,6.51387158830987,6.781612219326556,Aprovado
145,91903,Zoe Mariana Pais,F,C,29,1.717694779391564,65.80876548858868,0.3614162201426376,3.3743763369699957,3.0746191234855185,Aprovado
146,78993,Joaquim Amaral e Sousa Borges,M,C,35,1.981718487763367,121.37583522281916,1.14078278399854,12.450944314047966,8.859260715031512,Condicional
147,14551,Maria Heloísa Pais da Costa,F,C,33,1.6628281068643982,63.70162614393582,0.4991220606173251,5.036516908361724,2.890691243874089,Aprovado
148,81064,Malu Martins,F,B,40,1.5070844677859219,61.66947569073852,0.4027215490196209,4.755544269497516,1.9210981867860761,Aprovado
149,18230,Anthony Gabriel Gama,M,B,35,1.7431863714516254,99.01632755876689,2.073583185819933,20.90877198411229,10.528581582954185,Reprovado
150,38287,Isadora Ana Luiza Borges Santos,F,A,30,1.671395855734287,67.87887809777703,0.6576262466250329,5.7380297693141085,5.075296618619433,Aprovado
151,94105,Rafaela Carneiro,F,C,31,1.6802452739340015,66.80052852635728,0.37845712289778527,3.3317294541908193,3.3168856670149287,Aprovado
152,24227,Davi Ravi Lucca Caldas,M,C,29,1.8060716838711184,77.94597773029696,0.1737229379566942,1.1625173971121643,3.5641153884754124,Aprovado
153,65253,Davi Lucas Levi Figueiredo Silva,M,A,25,1.9753623374202054,89.34540856391175,0.6326603746982363,6.947295787445304,7.145641086204387,Aprovado
154,20988,Nicolas Davi Albuquerque,M,C,34,1.7491037635318754,67.17793052230404,0.46552104487419893,3.5604144353587754,3.675515912498534,Aprovado
155,68513,Gabriel Pedro Henrique Figueiredo e Gonçalves,M,D,35,1.8088509813421492,80.08483898663766,0.9144224341904554,7.2353857654324765,9.551489612799458,Condicional
156,91920,Maria Laura Vitória Borges Santos,F,D,33,1.77122328675281,72.01635836705391,0.28802022264436133,2.4309380051846445,4.145205747613518,Aprovado
157,159,Thomas Sousa,M,A,29,1.8289063063063011,102.50342749485101,0.6006539513759219,4.814000567381597,3.6621368538355816,Aprovado
158,12445,Murilo José Miguel Brito e Andrade Oliveira,M,D,31,1.8287365782186193,106.5474875506031,2.083270112358965,21.4417648971965,9.759665326256686,Reprovado
159,41220,Bernardo Raul da Costa Neves,M,D,28,1.840635375792607,71.00722726858102,0.7017445712290635,5.656078262112421,5.281900861469001,Aprovado
160,24508,Israel Brito Vale,M,A,31,2.01267726893832,98.76490806544155,1.0553842690995194,11.595749810920493,7.050423967939426,Condicional
161,17717,Davi Luiz Caldas,M,C,32,1.8045714530495576,84.29512628253694,1.1605833295877201,11.407713325102907,7.337826823363336,Condicional
162,75880,Gabriel Pereira,M,D,28,1.95428705392079,83.36948881568728,0.3949428189554309,3.052313736720974,4.025874825071626,Aprovado
163,29490,Noah Ferreira,M,C,34,1.855481005150218,89.71198447178308,0.8078414939425665,8.64872638180912,8.628905933930435,Condicional
164,7532,Vitor Matteo Andrade Aguiar,M,C,28,1.8509457704455103,104.98698458586497,1.0555262619662438,12.145000835078744,7.883575141345412,Condicional
165,34805,João Vitor Gabriel Gomes,M,A,31,1.8493208886472692,98.25018095090873,0.43658370521068657,3.555271551018107,3.424499638300389,Aprovado
166,79308,Heloísa Valentina Andrade Albuquerque,F,A,30,1.5029743949811347,50.627183826181664,1.07838866611825,12.699151035893932,9.076753145001593,Condicional
167,14418,Bento Dom Vale da Costa,M,D,32,1.9107474636952044,89.35356382355616,1.9976814286408429,20.91517490593354,10.862704358606258,Reprovado
168,35913,Benício Léonovo Silveira,M,A,27,1.9922603585415037,97.01193457314768,1.3282518252789277,13.590983415741459,11.416326225625077,Condicional
169,99215,Isaac Davi Lucca Abranches,M,A,25,1.9383261663748312,94.09713066130846,1.615927617755955,16.710866283073635,8.303745676132383,Condicional
170,87460,Rebeca Ana Pais,F,C,32,1.5319310570088767,57.498710845248645,0.8717422812684305,8.295592613349921,9.462641075536208,Condicional
171,68371,Vinícius Abelho,M,D,31,1.701473134857654,90.95299071064393,0.6825959548131485,6.923221479976664,7.502543376858278,Condicional
172,50494,Emanuel Pietro Sousa,M,A,35,1.8533491971160299,96.3708910389212,1.1941830474257946,11.441926634326522,7.495099689745777,Condicional
173,55781,Ana Beatriz Eloá Medeiros,F,D,33,1.7758035245070598,70.72120875478848,0.9332777474741146,10.253439101337646,6.561697508076261,Condicional
174,70387,Maria Flor Maria Júlia Ramos Gomes,F,B,33,1.6064362464465884,63.242587486295406,1.1456127779789431,10.943477489506968,7.1123438287390055,Condicional
175,68874,Dom Isaac Pais,M,D,24,1.7680281297561342,91.27084757733955,1.2525808259097417,14.643852402640038,11.246668087268633,Reprovado
176,29263,Arthur Silva,M,B,30,1.7554181396925401,62.63393721762267,1.1737804145216313,10.279557976503808,7.713336418284095,Condicional
177,64740,José Pedro Pais,M,A,38,1.754266441058774,63.583156128512194,1.0215191121767337,9.89077770129385,7.630388566590815,Aprovado
178,75874,Raul Asafe Silveira e Oliveira,M,B,44,2.046236761829938,95.6748451402695,1.2571299649910612,12.576980659188395,9.533306854852285,Reprovado
179,16437,Clarice Ramos,F,D,33,1.6594370381858863,62.793046257584926,0.7948989866606443,8.502936691936496,8.731360128957554,Condicional
180,43288,Louise Ramos,F,B,29,1.5645805249279237,60.05673564662057,0.8755377406325715,9.504774486927541,7.519058350546053,Condicional
181,98258,Thales Lucas Silveira,M,B,26,1.6397118414737544,58.81618257273459,1.454115140313632,15.188438245085244,10.924940474728956,Reprovado
182,8417,Maria Helena Almeida,F,D,30,1.7855093611399169,73.18847841687898,0.948297930921063,11.719023338167435,6.625188600526817,Condicional
183,9258,Gabriela Júlia Amaral Brito,F,A,20,1.4558494566651146,55.908846288598255,1.040443503735293,10.367371404333225,7.0081166002499495,Aprovado
184,87623,Bella Agatha Almeida,F,D,33,1.576878316940676,60.059409271534214,1.0937348703426482,11.445231607118581,7.082288286957738,Condicional
185,90542,Diana Sousa,F,B,31,1.8752658687367805,77.93284268776961,0.34828683106134317,3.683262540602622,2.381744907486217,Aprovado
186,83861,Josué Davi Lucca Borges e Ramos,M,D,24,1.912371215930032,100.52248218819474,2.1522912941030077,21.92312866295487,8.492359322188696,Reprovado
187,14257,Dom Pinheiro Medeiros,M,C,33,1.7574432584461526,79.91521365549089,2.335184919624582,23.923174503698913,5.3471305281100605,Reprovado
188,97953,Emilly Gonçalves,F,D,30,1.5291163619151253,52.52920013129185,1.457351487814463,13.441789613710904,11.471344349681969,Reprovado
189,94873,Gabriel Figueiredo,M,C,26,1.7620923126339603,78.31997896625879,0.2808748628940231,2.633335114986707,3.7452749102843876,Aprovado
190,59610,Ana Beatriz Maya Abelho Martins,F,D,31,1.7987188453142609,77.1112135570557,0.29780529198764244,2.0231053496976066,4.733108834671848,Aprovado
191,30324,Louise Ramos Albuquerque,F,D,27,1.5128169811025423,55.31043410042,0.718166094946841,7.923089886523988,8.575274185886954,Condicional
192,21273,Davi Lucas Valentim Ramos Vale,M,C,32,1.836904577706008,85.65704187203416,0.7737139195852271,9.295887025111655,7.245035654698071,Condicional
